1 	 0.174760
2 	 0.437879
3 	 0.962514
4 	 0.919995
5 	 0.630889
6 	 0.862834
7 	 0.936967
8 	 0.924942
9 	 0.467432
10 	 0.964908
11 	 0.451324
12 	 0.892783
13 	 0.153477
14 	 0.266825
15 	 0.532597
16 	 0.130807
17 	 0.393546
18 	 0.344743
19 	 0.757075
20 	 0.949946
21 	 0.535857
22 	 0.965133
23 	 0.200576
24 	 0.699652
25 	 0.963845
26 	 0.668233
27 	 0.470655
28 	 0.828513
29 	 0.477709
30 	 0.961506
31 	 0.507082
32 	 0.572843
33 	 0.197494
34 	 0.177223
35 	 0.136434
36 	 0.583816
37 	 0.794637
38 	 0.941595
39 	 0.162251
40 	 0.682229
41 	 0.933484
42 	 0.886134
43 	 0.212518
44 	 0.794790
45 	 0.730725
46 	 0.540313
47 	 0.130375
48 	 0.222331
49 	 0.523143
50 	 0.215315
51 	 0.168614
52 	 0.220598
53 	 0.438730
54 	 0.961863
55 	 0.292062
56 	 0.130204
57 	 0.865425
58 	 0.436685
59 	 0.809597
60 	 0.807007
61 	 0.635058
62 	 0.143403
63 	 0.139573
64 	 0.481325
65 	 0.963063
66 	 0.919191
67 	 0.962308
68 	 0.251216
69 	 0.514210
70 	 0.431896
71 	 0.359321
72 	 0.438232
73 	 0.460936
74 	 0.174422
75 	 0.179507
76 	 0.471650
77 	 0.927856
78 	 0.284436
79 	 0.957211
80 	 0.672821
81 	 0.951891
82 	 0.949976
83 	 0.559822
84 	 0.960223
85 	 0.964948
86 	 0.897488
87 	 0.597043
88 	 0.563549
89 	 0.589376
90 	 0.702769
91 	 0.130681
92 	 0.630156
93 	 0.821162
94 	 0.474173
95 	 0.681011
96 	 0.139207
97 	 0.151833
98 	 0.480161
99 	 0.927669
100 	 0.949458
1 	 0.556771
2 	 0.950252
3 	 0.139294
4 	 0.284156
5 	 0.899011
6 	 0.456907
7 	 0.228006
8 	 0.268018
9 	 0.961055
10 	 0.130721
11 	 0.956003
12 	 0.369542
13 	 0.501577
14 	 0.755248
15 	 0.961048
16 	 0.438937
17 	 0.921400
18 	 0.872092
19 	 0.710012
20 	 0.183566
21 	 0.960186
22 	 0.129913
23 	 0.619028
24 	 0.811263
25 	 0.134535
26 	 0.855886
27 	 0.961826
28 	 0.548511
29 	 0.963232
30 	 0.142891
31 	 0.964956
32 	 0.944665
33 	 0.611868
34 	 0.562933
35 	 0.454854
36 	 0.938029
37 	 0.630007
38 	 0.212310
39 	 0.524753
40 	 0.836949
41 	 0.239711
42 	 0.389536
43 	 0.646088
44 	 0.629660
45 	 0.759635
46 	 0.958876
47 	 0.437705
48 	 0.667497
49 	 0.963082
50 	 0.652267
51 	 0.541191
52 	 0.663770
53 	 0.950657
54 	 0.141618
55 	 0.798225
56 	 0.437215
57 	 0.449622
58 	 0.949674
59 	 0.595109
60 	 0.601276
61 	 0.894731
62 	 0.474230
63 	 0.463629
64 	 0.963804
65 	 0.137332
66 	 0.286760
67 	 0.140029
68 	 0.726204
69 	 0.964370
70 	 0.947244
71 	 0.888746
72 	 0.950421
73 	 0.959259
74 	 0.555923
75 	 0.568606
76 	 0.962047
77 	 0.258425
78 	 0.785757
79 	 0.158124
80 	 0.849845
81 	 0.176793
82 	 0.183463
83 	 0.951334
84 	 0.147456
85 	 0.130577
86 	 0.355188
87 	 0.928794
88 	 0.949559
89 	 0.934311
90 	 0.806420
91 	 0.438579
92 	 0.899749
93 	 0.566949
94 	 0.962575
95 	 0.838658
96 	 0.462610
97 	 0.497168
98 	 0.963631
99 	 0.259043
100 	 0.185261
1 	 0.952707
2 	 0.182504
3 	 0.462852
4 	 0.785291
5 	 0.350506
6 	 0.957981
7 	 0.679541
8 	 0.757390
9 	 0.144495
10 	 0.438693
11 	 0.162383
12 	 0.899445
13 	 0.965140
14 	 0.713627
15 	 0.144521
16 	 0.950755
17 	 0.279594
18 	 0.430641
19 	 0.794879
20 	 0.578587
21 	 0.147585
22 	 0.436385
23 	 0.910454
24 	 0.591117
25 	 0.449511
26 	 0.476187
27 	 0.141750
28 	 0.956065
29 	 0.136729
30 	 0.472820
31 	 0.130548
32 	 0.201804
33 	 0.916837
34 	 0.949860
35 	 0.957281
36 	 0.224419
37 	 0.899898
38 	 0.645626
39 	 0.962785
40 	 0.526839
41 	 0.703593
42 	 0.918042
43 	 0.882758
44 	 0.900247
45 	 0.704905
46 	 0.152234
47 	 0.950168
48 	 0.856839
49 	 0.137263
50 	 0.875641
51 	 0.958600
52 	 0.861606
53 	 0.181093
54 	 0.469305
55 	 0.621795
56 	 0.949932
57 	 0.955352
58 	 0.184511
59 	 0.930228
60 	 0.925553
61 	 0.363621
62 	 0.962586
63 	 0.960043
64 	 0.134682
65 	 0.457371
66 	 0.789603
67 	 0.464896
68 	 0.767610
69 	 0.132651
70 	 0.192925
71 	 0.381722
72 	 0.181916
73 	 0.150877
74 	 0.953076
75 	 0.946979
76 	 0.140960
77 	 0.739851
78 	 0.649905
79 	 0.513925
80 	 0.492646
81 	 0.561860
82 	 0.578335
83 	 0.178736
84 	 0.485328
85 	 0.438280
86 	 0.884191
87 	 0.255325
88 	 0.184909
89 	 0.236939
90 	 0.602666
91 	 0.950586
92 	 0.348227
93 	 0.947846
94 	 0.139076
95 	 0.522381
96 	 0.959753
97 	 0.965119
98 	 0.135301
99 	 0.741003
100 	 0.582716
1 	 0.173943
2 	 0.575987
3 	 0.959823
4 	 0.650933
5 	 0.878871
6 	 0.155403
7 	 0.840704
8 	 0.709387
9 	 0.477233
10 	 0.950640
11 	 0.525098
12 	 0.349167
13 	 0.129888
14 	 0.788966
15 	 0.477303
16 	 0.180753
17 	 0.777606
18 	 0.946578
19 	 0.629457
20 	 0.941307
21 	 0.485679
22 	 0.949527
23 	 0.314744
24 	 0.933098
25 	 0.955309
26 	 0.962961
27 	 0.469669
28 	 0.162164
29 	 0.455682
30 	 0.962298
31 	 0.438199
32 	 0.621863
33 	 0.294358
34 	 0.183865
35 	 0.157874
36 	 0.671957
37 	 0.347768
38 	 0.883279
39 	 0.138327
40 	 0.962369
41 	 0.805128
42 	 0.290477
43 	 0.399556
44 	 0.346692
45 	 0.803059
46 	 0.498245
47 	 0.182794
48 	 0.473563
49 	 0.457180
50 	 0.420394
51 	 0.153213
52 	 0.460342
53 	 0.572522
54 	 0.961513
55 	 0.907882
56 	 0.183616
57 	 0.164672
58 	 0.580893
59 	 0.250568
60 	 0.266014
61 	 0.893346
62 	 0.139036
63 	 0.148095
64 	 0.449924
65 	 0.958135
66 	 0.641362
67 	 0.960393
68 	 0.688674
69 	 0.444179
70 	 0.601116
71 	 0.911141
72 	 0.574545
73 	 0.494595
74 	 0.172653
75 	 0.193840
76 	 0.467480
77 	 0.743055
78 	 0.878397
79 	 0.964401
80 	 0.964941
81 	 0.950377
82 	 0.941460
83 	 0.566696
84 	 0.964319
85 	 0.950444
86 	 0.395314
87 	 0.734032
88 	 0.581861
89 	 0.697992
90 	 0.924458
91 	 0.181343
92 	 0.876221
93 	 0.190844
94 	 0.462246
95 	 0.963216
96 	 0.149124
97 	 0.129964
98 	 0.451671
99 	 0.740917
100 	 0.938736
1 	 0.554718
2 	 0.942859
3 	 0.148877
4 	 0.877203
5 	 0.410986
6 	 0.506716
7 	 0.517015
8 	 0.795890
9 	 0.963149
10 	 0.181154
11 	 0.962718
12 	 0.877319
13 	 0.436313
14 	 0.642785
15 	 0.963161
16 	 0.571683
17 	 0.667633
18 	 0.195223
19 	 0.900450
20 	 0.213290
21 	 0.964358
22 	 0.185022
23 	 0.832655
24 	 0.241002
25 	 0.164824
26 	 0.137697
27 	 0.961598
28 	 0.524528
29 	 0.957567
30 	 0.140065
31 	 0.950405
32 	 0.907818
33 	 0.801891
34 	 0.579318
35 	 0.513267
36 	 0.850996
37 	 0.875682
38 	 0.398018
39 	 0.460156
40 	 0.139811
41 	 0.605717
42 	 0.795669
43 	 0.926201
44 	 0.874413
45 	 0.610574
46 	 0.965138
47 	 0.576698
48 	 0.962452
49 	 0.958071
50 	 0.940685
51 	 0.500870
52 	 0.959078
53 	 0.944846
54 	 0.142866
55 	 0.322871
56 	 0.578708
57 	 0.531045
58 	 0.939888
59 	 0.724958
60 	 0.753784
61 	 0.367833
62 	 0.462132
63 	 0.487063
64 	 0.955469
65 	 0.154859
66 	 0.888002
67 	 0.146852
68 	 0.827721
69 	 0.953120
70 	 0.925678
71 	 0.312565
72 	 0.943697
73 	 0.965037
74 	 0.551463
75 	 0.603281
76 	 0.961067
77 	 0.737082
78 	 0.412373
79 	 0.132539
80 	 0.130603
81 	 0.182069
82 	 0.212770
83 	 0.947977
84 	 0.132835
85 	 0.181836
86 	 0.922841
87 	 0.753702
88 	 0.939279
89 	 0.813811
90 	 0.269605
91 	 0.573135
92 	 0.418711
93 	 0.596163
94 	 0.959647
95 	 0.136784
96 	 0.489857
97 	 0.436532
98 	 0.956133
99 	 0.741077
100 	 0.222026
1 	 0.953591
2 	 0.207994
3 	 0.489187
4 	 0.415856
5 	 0.934561
6 	 0.964976
7 	 0.964032
8 	 0.627151
9 	 0.137025
10 	 0.572672
11 	 0.138564
12 	 0.415518
13 	 0.949491
14 	 0.886442
15 	 0.136980
16 	 0.945312
17 	 0.856664
18 	 0.606542
19 	 0.346064
20 	 0.647799
21 	 0.132694
22 	 0.582136
23 	 0.537938
24 	 0.706182
25 	 0.531440
26 	 0.458394
27 	 0.142560
28 	 0.962827
29 	 0.156865
30 	 0.464997
31 	 0.181970
32 	 0.323074
33 	 0.613302
34 	 0.940862
35 	 0.964471
36 	 0.489532
37 	 0.420277
38 	 0.924999
39 	 0.959021
40 	 0.464290
41 	 0.922004
42 	 0.627655
43 	 0.263883
44 	 0.423952
45 	 0.917948
46 	 0.129896
