0 1.0948214003648740
1 1.4872712084897122
2 1.4731727365111884
3 0.7735956157384856
4 0.4831253865805861
5 1.4198377986289406
6 0.1641305249663756
7 1.2408933313669221
8 1.0241658940034728
9 1.4186567206584777
10 1.5321095909540070
11 0.6066055024862990
12 1.5229577464667672
13 0.5733432774812905
14 -0.5470610963729480
15 -0.2282555617070940
16 1.5628530037177102
17 0.5337369073886294
18 -0.4753144247176478
19 1.1710704150390079
20 -0.6125634469585806
21 1.1457499097884865
22 1.4309137774216221
23 1.3456211548028361
24 0.6531795483461009
25 0.3444190257020208
26 -0.2478311817257943
27 -0.1333880904564041
28 1.1380588392527020
29 0.1869451792891889
30 1.2318024300845889
31 1.3293590742266428
32 1.1191102057901106
33 1.2040247903537511
34 1.4945225145141281
35 0.1484633018515581
36 1.2372801640677240
37 0.0686454224701649
38 1.3958333750697747
39 1.3745215010503196
40 1.4430891169161875
41 1.4072417152407131
42 1.3112277825264105
43 1.3945562797851894
44 1.3788931704833165
45 1.4259029438189674
46 1.4663439613442091
47 1.4480168373388285
48 1.4158235838740230
49 1.4308015005309918
50 1.4799212215147608
51 1.4214551069609704
52 -0.0361390255292399
53 -0.0138766821879494
54 -0.0106575696969759
55 -0.0185922166684151
56 -0.0392351951090509
57 -0.0404482600885291
58 -0.0459102952073250
59 -0.0437200694711918
60 1.2233548490492452
61 -0.0308363099451162
62 -0.0217603277219199
63 1.4448660261361541
64 -0.0395830860238296
65 -0.0306352415382613
66 -0.0205623229160244
67 -0.0177617239345736
68 -0.0114322477343539
69 -0.0078263869527651
70 -0.0098342013179864
71 -0.0014109477336915
72 -0.0026283247618462
73 0.0057173542546011
74 0.0011152251261349
75 1.3324979521665865
76 -0.0218453196478148
77 1.2573013910196447
78 -0.0284408049314407
79 -0.0365857983576590
80 -0.0411791490068301
81 -0.0420920972837227
82 1.3801572880297084
83 1.2551097654309848
84 1.4593780628066115
85 1.4462537825209134
86 1.4706492206697377
87 1.4617961521500471
88 1.4034305496892117
89 -0.0296115902581423
90 1.3775589123026721
91 1.3891827245193205
92 1.3598044269419516
93 1.2834462322168054
94 1.2198028274110144
95 0.0850237597822602
96 1.1820102987964531
97 1.4872562813165526
98 1.3885124133182118
99 0.1489223279321075
